nlu,id,start,stop,spkr,VAL,MET,DIV,DUD,TOP,ITEM,GDA,NDA,CONT,FRA,make_offer,ask_offer,accept,reject,ask_preference,share_preference,assistant_record,user_record,assistant_lamp,user_lamp,assistant_painting,user_painting,utt,context_str,dialogue_num
"""nlu2""","""seg103-0157""",199.245,206.725,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""maybe that depends you know uh""","""Alice: uh it sounds like a pretty good deal to me man uh\nAlice: i think that we both realize that maybe the records are uh of little more xxx value""",103
NaN,"""seg103-0161""",207.35,213.21,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['patter']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""maybe that depends you know uh if the person that you uh were to sell 'em to uh or try to sell 'em to you know if they if they agree to that""","""Alice: i think that we both realize that maybe the records are uh of little more xxx value""",103
NaN,"""seg103-0165""",213.8,214.16,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""right""","""Alice: i think that we both realize that maybe the records are uh of little more xxx value maybe that depends you know uh\nAlice: if the person that you uh were to sell 'em to uh or try to sell 'em to you know if they if they agree to that""",103
"""nlu1""","""seg103-0169""",214.33,221.69,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""['lamps']""","""['Statement']""","""[]""","""['ITEM-is-generally-valuable']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""but um and i also know that these are you know are of some value""","""Alice: if the person that you uh were to sell 'em to uh or try to sell 'em to you know if they if they agree to that\nBob: right""",103
"""nlu2""","""seg103-0169""",214.33,221.69,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""['paintings']""","""['Statement']""","""[]""","""['ITEM-is-generally-valuable']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""and these are of some value""","""Alice: if the person that you uh were to sell 'em to uh or try to sell 'em to you know if they if they agree to that\nBob: right\nAlice: but um and i also know that these are you know are of some value""",103
"""nlu3""","""seg103-0169""",214.33,221.69,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""but i know that uh""","""Alice: if the person that you uh were to sell 'em to uh or try to sell 'em to you know if they if they agree to that\nBob: right\nAlice: but um and i also know that these are you know are of some value and these are of some value""",103
NaN,"""seg103-0173""",223.255,223.925,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""they're firm""","""Bob: right\nAlice: but um and i also know that these are you know are of some value and these are of some value but i know that uh""",103
NaN,"""seg103-0177""",225.025,225.585,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""and uh""","""Alice: but um and i also know that these are you know are of some value and these are of some value but i know that uh\nAlice: they're firm""",103
NaN,"""seg103-0181""",227.185,230.885,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['patter']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""but i know that uh they're firm and uh i feel like that i can be you know satisfied in in in that matter""","""Alice: but um and i also know that these are you know are of some value and these are of some value""",103
NaN,"""seg103-0185""",233.96,238.0,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""['paintings']""","""['Statement']""","""[]""","""['the-value-of-ITEM-is-uncertain']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""um i'm not xxx too sure on the value of the painting""","""Alice: i feel like that i can be you know satisfied in in in that matter""",103
NaN,"""seg103-0189""",237.89,238.53,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""mhm""","""Alice: i feel like that i can be you know satisfied in in in that matter\nBob: um i'm not xxx too sure on the value of the painting""",103
NaN,"""seg103-0193""",240.3,243.73,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""well you know it might be might be uh more than than we're thinking about""","""Bob: um i'm not xxx too sure on the value of the painting\nAlice: mhm""",103
"""nlu1""","""seg103-0197""",244.14,248.64,"""A""","""[]""","""[]""","""['R2 P1']""","""['R1:2 L2:0 P0:1']""","""[]""","""[]""","""['Statement']""","""['offer-DIV']""","""[]""","""[]""",1,0,0,0,0,0,0,0,0,0,0,0,"""maybe you might wanna give one of the boxes back and i'll give you the painting""","""Alice: well you know it might be might be uh more than than we're thinking about""",103
"""nlu2""","""seg103-0197""",244.14,248.64,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Open-question', 'Wh-Question']""","""['request-accept']""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""what do you think about that""","""Alice: well you know it might be might be uh more than than we're thinking about\nAlice: maybe you might wanna give one of the boxes back and i'll give you the painting""",103
NaN,"""seg103-0201""",252.6,262.51,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""['summarize-scenario']""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""because it is a painting i i know that either you get the entire painting we can't split it half and so it's either you'll take the painting""",NaN,103
"""nlu1""","""seg103-0205""",259.32,260.45,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""['summarize-scenario']""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""can't split it""","""Bob: because it is a painting i i know that either you get the entire painting we can't split it half and so it's either you'll take the painting""",103
"""nlu1""","""seg103-0209""",263.28,274.74,"""B""","""[]""","""[]""","""['R1 L1']""","""['R1:2 L1:1 P1:0']""","""[]""","""[]""","""['Statement']""","""['offer-DIV']""","""[]""","""[]""",1,0,0,0,0,0,0,0,0,0,0,0,"""i know that we can do like maybe one of the lamps for one of the boxes""",NaN,103
"""nlu2""","""seg103-0209""",263.28,274.74,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['patter']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""but if you have the set then you probably get better profit from both of the lamps""","""Bob: i know that we can do like maybe one of the lamps for one of the boxes""",103
NaN,"""seg103-0213""",275.39,276.14,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""it's possible""","""Bob: i know that we can do like maybe one of the lamps for one of the boxes but if you have the set then you probably get better profit from both of the lamps""",103
NaN,"""seg103-0217""",275.55,280.93,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""['summarize-scenario']""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""and then since this is all music and all um vinyl""","""Bob: i know that we can do like maybe one of the lamps for one of the boxes but if you have the set then you probably get better profit from both of the lamps\nAlice: it's possible""",103
NaN,"""seg103-0221""",281.64,282.05,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""right""","""Bob: i know that we can do like maybe one of the lamps for one of the boxes but if you have the set then you probably get better profit from both of the lamps\nAlice: it's possible\nBob: and then since this is all music and all um vinyl""",103
NaN,"""seg103-0225""",282.29,286.56,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['patter']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""i um believe it would be easier just to sell it all as one""","""Bob: and then since this is all music and all um vinyl\nAlice: right""",103
NaN,"""seg103-0229""",285.66,287.29,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""as as as as a set""","""Bob: and then since this is all music and all um vinyl\nAlice: right\nBob: i um believe it would be easier just to sell it all as one""",103
NaN,"""seg103-0233""",287.5,287.99,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""right""","""Bob: and then since this is all music and all um vinyl\nAlice: right\nBob: i um believe it would be easier just to sell it all as one\nAlice: as as as as a set""",103
NaN,"""seg103-0237""",288.04,290.06,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers', 'Statement']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""uh i understand that so you know""","""Bob: and then since this is all music and all um vinyl\nAlice: right\nBob: i um believe it would be easier just to sell it all as one\nAlice: as as as as a set\nBob: right""",103
"""nlu1""","""seg103-0241""",290.5,301.33,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['this-proposal-is-good']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""well i think <th> i think we're in we we we we really kind of in a good agreement because i i don't that we're both gonna let one go with the other""",NaN,103
"""nlu2""","""seg103-0241""",290.5,301.33,"""A""","""[]""","""[]""","""['R0']""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['reference-to-DIV']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""you're not gonna let me have the whole set of records""","""Alice: well i think <th> i think we're in we we we we really kind of in a good agreement because i i don't that we're both gonna let one go with the other you know""",103
NaN,"""seg103-0245""",298.06,298.69,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['No-answers']""","""[]""","""[]""","""[]""",0,0,0,1,0,0,0,0,0,0,0,0,"""no""","""Alice: uh i understand that so you know\nAlice: well i think <th> i think we're in we we we we really kind of in a good agreement because i i don't that we're both gonna let one go with the other you know you're not gonna let me have the whole set of records""",103
NaN,"""seg103-0249""",301.83,306.68,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""you know and and and and the only other way to solve it is is that we just both""","""Alice: well i think <th> i think we're in we we we we really kind of in a good agreement because i i don't that we're both gonna let one go with the other you know you're not gonna let me have the whole set of records\nBob: no""",103
NaN,"""seg103-0253""",307.29,313.645,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""um bid on the locker individually which you know is probably gonna cost us""","""Alice: you know and and and and the only other way to solve it is is that we just both""",103
NaN,"""seg103-0257""",313.87,314.36,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Collaborative-completion', 'Statement']""","""['summarize-scenario']""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""which you know is probably gonna cost us more""","""Alice: you know and and and and the only other way to solve it is is that we just both\nAlice: um bid on the locker individually""",103
NaN,"""seg103-0261""",314.487,315.427,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""['summarize-scenario']""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""you know and and and and the only other way to solve it is is that we just both um bid on the locker individually which you know is probably gonna cost us more money anyway""",NaN,103
NaN,"""seg103-0265""",315.76,316.09,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""right""","""Alice: you know and and and and the only other way to solve it is is that we just both\nAlice: um bid on the locker individually which you know is probably gonna cost us\nBob: more\nAlice: more money anyway""",103
"""nlu1""","""seg103-0269""",316.817,326.922,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['this-proposal-is-win-win']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""and in this manner both of us will make somewhat of a profit""",NaN,103
"""nlu2""","""seg103-0269""",316.817,326.922,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Tag-question']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""you know""","""Alice: and in this manner both of us will make somewhat of a profit""",103
"""nlu3""","""seg103-0269""",316.817,326.922,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['patter']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""and it's still you know up in the air to some degree 'cause you know we don't know absolutely positively for sure""","""Alice: and in this manner both of us will make somewhat of a profit you know""",103
NaN,"""seg103-0273""",320.48,321.27,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""exactly""","""Alice: um bid on the locker individually which you know is probably gonna cost us\nBob: more\nAlice: more money anyway\nBob: right\nAlice: and in this manner both of us will make somewhat of a profit you know and it's still you know up in the air to some degree 'cause you know we don't know absolutely positively for sure""",103
NaN,"""seg103-0277""",327.45,333.27,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['this-proposal-is-good']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""you know i mean you know i'm pretty firm about this stuff over here as far as making a little bit of money""","""Alice: and in this manner both of us will make somewhat of a profit you know and it's still you know up in the air to some degree 'cause you know we don't know absolutely positively for sure""",103
"""nlu1""","""seg103-0281""",333.7,337.81,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""you know and you might make a little bit more money over there""","""Alice: you know i mean you know i'm pretty firm about this stuff over here as far as making a little bit of money""",103
"""nlu2""","""seg103-0281""",333.7,337.81,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Tag-question']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""you know""","""Alice: you know i mean you know i'm pretty firm about this stuff over here as far as making a little bit of money\nAlice: you know and you might make a little bit more money over there""",103
NaN,"""seg103-0285""",333.73,334.16,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""right""","""Alice: and in this manner both of us will make somewhat of a profit you know and it's still you know up in the air to some degree 'cause you know we don't know absolutely positively for sure\nAlice: you know i mean you know i'm pretty firm about this stuff over here as far as making a little bit of money\nAlice: you know and you might make a little bit more money over there you know""",103
NaN,"""seg103-0289""",338.58,343.94,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['patter']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""did you know depending upon what's inside of 'em you know i mean there there may be some good names""","""Alice: you know and you might make a little bit more money over there you know\nBob: right""",103
NaN,"""seg103-0293""",344.5,350.05,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['patter']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""you know maybe the condition 'cause since we can't see inside the crates maybe the condition might not be that good""","""Alice: did you know depending upon what's inside of 'em you know i mean there there may be some good names""",103
NaN,"""seg103-0297""",347.94,348.52,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""right""","""Alice: did you know depending upon what's inside of 'em you know i mean there there may be some good names\nAlice: you know maybe the condition 'cause since we can't see inside the crates maybe the condition might not be that good""",103
